#
# Full target list for orbit 97, sector 45
# Created Tue Nov  2 12:27:10 EDT 2021 
# Concatenation of GI astero exo bright DDT ppas spm1 GI2 exo2 lists
#
# TICID	      Camera   CCD	Tmag	   RA		  Dec
240099640	1	2	 8.06	100.6427	 34.0966
240101705	1	2	 8.69	100.7929	 35.5320
240108828	1	2	 8.10	100.8853	 31.3739
240109525	1	2	13.81	100.9489	 32.0294
240110270	1	2	11.42	100.9986	 32.7559
240111728	1	2	 9.02	100.8942	 34.3116
240112613	1	2	 8.16	100.9439	 35.2509
240115761	1	2	10.09	101.0044	 33.1591
240115936	1	2	 8.26	101.0202	 32.9593
240121930	1	2	10.98	101.2219	 32.8087
240122720	1	2	13.13	101.1431	 33.7490
240147784	1	2	10.37	101.3600	 32.7184
240148934	1	2	10.31	101.3822	 31.4655
240149532	1	2	 7.21	101.2917	 30.8259
240150740	1	2	10.67	101.4816	 30.1462
240151036	1	2	 8.20	101.4559	 30.4482
240153204	1	2	10.64	101.4840	 32.6794
240153285	1	2	11.50	101.4290	 32.7735
240153522	1	2	 7.04	101.5130	 33.0296
240154683	1	2	10.79	101.5381	 34.4146
240155327	1	2	11.36	101.5528	 35.1806
240156600	1	2	 8.64	101.5830	 35.0430
240159444	1	2	10.85	101.5975	 31.7767
240161571	1	2	 5.35	101.7793	 30.2761
240161896	1	2	10.89	101.7771	 30.6330
240164956	1	2	10.06	101.7884	 34.1520
240165117	1	2	11.22	101.7884	 34.3436
240165666	1	2	 7.96	101.7041	 35.0035
240168825	1	2	 8.23	101.8669	 33.1086
240169508	1	2	10.68	101.9017	 32.2960
240170029	1	2	 7.45	101.9417	 31.7025
240171038	1	2	12.46	101.9144	 30.6542
240171048	1	2	11.27	101.9385	 30.6397
240171830	4	4	10.27	168.7418	 12.6908
240171921	4	4	11.14	168.7504	 13.2709
240171944	4	4	11.85	168.7732	 13.4512
240171978	4	4	12.84	168.6631	 13.6710
240171995	4	4	11.52	168.6762	 13.7471
240172346	4	1	12.71	168.7539	 16.1115
240172383	4	1	12.67	168.6922	 16.3579
240172513	4	1	11.13	168.7146	 17.0033
240172724	4	1	16.40	168.7985	 17.4017
240172874	4	1	11.50	168.8654	 16.3592
240173492	4	4	 8.03	168.8397	 12.3484
240173623	4	4	12.65	168.9177	 12.5595
240173668	4	4	 6.36	168.9906	 12.8445
240173727	4	4	 4.25	168.9662	 13.3075
240173830	4	4	11.97	169.0317	 14.1302
240173837	4	4	10.83	169.0003	 14.1667
240173854	4	4	 9.66	168.9921	 14.2794
240174336	4	1	 9.80	168.9885	 17.8248
240174357	4	1	10.39	169.0514	 17.8191
240174511	4	1	 8.63	169.1576	 16.7534
240174760	4	4	11.64	169.1413	 14.8686
240174790	4	4	12.88	169.0827	 14.6447
240174853	4	4	12.47	169.1591	 14.1559
240175422	4	4	11.52	169.1699	 13.8005
240175453	4	4	 9.60	169.2203	 14.0735
240175460	4	4	 8.64	169.1833	 14.1055
240175544	4	4	 9.28	169.1805	 14.7798
240175569	4	4	 8.21	169.2800	 15.0177
240175587	4	4	11.99	169.2760	 15.1481
240175924	4	1	11.47	169.2212	 17.5204
240176063	4	4	10.55	169.5074	 12.5045
240176351	4	4	11.12	169.4482	 14.6002
240176479	4	4	11.93	169.5177	 15.4273
240176495	4	4	10.93	169.4285	 15.5186
240176769	4	1	11.30	169.4342	 17.2487
241189614	3	4	11.19	152.7348	 24.5281
241193381	3	4	10.25	153.2402	 24.4718
241193571	3	4	11.13	153.3177	 24.4934
241197452	3	4	11.29	153.7577	 24.3137
243242972	3	1	 9.89	136.4858	 23.5630
243243074	3	1	10.08	136.4962	 23.0893
243243216	3	1	10.81	136.4198	 22.5581
243244145	3	1	10.39	136.4293	 18.6070
243244278	3	1	11.03	136.4493	 18.2004
243244428	3	1	11.04	136.6165	 18.2876
243244680	3	1	 9.67	136.5743	 19.4020
243245054	3	1	10.54	136.5169	 20.8973
243245547	3	1	11.83	136.5483	 23.1236
243245686	3	1	 7.78	136.5187	 23.7410
243245784	3	1	13.03	136.8247	 23.6071
243245859	3	1	 8.13	136.7611	 23.3264
243245932	3	1	 6.56	136.8610	 22.9809
243245935	3	1	 6.91	136.8603	 22.9789
243245992	3	1	11.16	136.8293	 22.7158
243246016	3	1	11.36	136.8029	 22.6421
243246170	3	1	11.53	136.8770	 21.9069
243246389	3	1	11.46	136.8044	 20.8136
243246445	3	1	 8.33	136.7718	 20.5991
243246470	3	1	11.10	136.8642	 20.4779
243246891	3	1	10.40	136.7754	 18.6368
243247014	3	1	10.16	136.8345	 18.1815
247045319	2	4	 8.55	112.0905	 12.1797
247046318	2	4	10.98	112.0941	 13.1938
247047673	2	4	 9.28	111.9976	 14.6229
247048879	2	4	11.29	112.0103	 15.9742
247048887	2	4	 8.85	112.0855	 15.9875
247049064	2	4	 8.52	112.0573	 16.1504
247049666	2	4	 9.81	112.0707	 16.8429
247049820	2	4	11.45	112.0380	 17.0269
247050087	2	4	11.72	112.0271	 17.3398
247051174	2	4	16.53	112.1779	 17.1311
247052171	2	4	11.38	112.2423	 15.9685
247052668	2	4	 8.76	112.1400	 15.3615
247052885	2	4	 6.26	112.1969	 15.1097
247054165	2	4	 7.93	112.1829	 13.6283
247055864	2	4	12.72	112.3440	 12.1158
247056201	2	4	 7.57	112.3275	 12.4486
247056967	2	4	16.41	112.2613	 13.2468
247057208	2	4	12.43	112.2820	 13.4971
247077079	2	4	 8.76	112.2504	 13.7049
247080190	2	4	11.68	112.3037	 17.3845
247080829	2	4	11.12	112.4864	 17.6845
247081031	2	4	 8.21	112.4399	 17.3828
247081591	2	4	11.62	112.4238	 16.7225
247082582	2	4	13.67	112.3762	 15.5899
247083294	2	4	11.61	112.4417	 14.8214
247085755	2	4	 3.47	112.4491	 12.0064
247086442	2	4	10.46	112.5979	 12.6422
247086935	2	4	 8.72	112.5677	 13.1329
247087176	2	4	 9.06	112.5901	 13.4170
247087539	2	4	 6.87	112.6090	 13.8648
247087720	2	4	11.26	112.6111	 14.0834
247089160	2	4	12.61	112.6137	 15.7781
247089255	2	4	11.84	112.5865	 15.8924
247094456	2	4	10.00	112.6391	 13.7184
247094729	2	4	11.41	112.6517	 13.3931
247113600	2	4	16.36	112.6285	 12.2726
247113998	2	4	11.53	112.8239	 12.1554
247114626	2	4	14.75	112.7895	 12.8041
247115660	2	4	 9.77	112.8568	 13.9078
247115983	2	4	11.20	112.8542	 14.2993
247116238	2	4	 7.84	112.7826	 14.6124
247117046	2	4	10.54	112.7655	 15.5150
247117118	2	4	10.98	112.8525	 15.6043
247117264	2	4	12.30	112.8594	 15.7819
247117382	2	4	 9.09	112.8418	 15.9327
247117942	2	4	 9.85	112.8210	 16.5936
247119405	2	4	 8.71	112.8835	 17.3565
247119634	2	4	 4.50	112.9519	 17.0856
247119905	2	4	11.91	112.9111	 16.7314
247120606	2	4	12.02	112.9609	 15.8358
247120633	2	4	12.58	112.9228	 15.8017
247120681	2	4	10.19	112.9196	 15.7300
247120686	2	4	11.41	112.9297	 15.7272
247121789	2	4	 9.97	112.9268	 14.3583
247121919	2	4	 8.31	112.9307	 14.2242
247123279	2	4	10.76	112.9485	 12.6187
247124446	2	4	 5.66	112.9969	 12.6611
247124452	2	4	 8.74	113.0963	 12.6667
247128235	2	4	 9.35	113.0106	 17.3183
247128236	2	4	11.27	113.0074	 17.3190
247128284	2	4	11.04	112.9997	 17.3780
247130069	2	4	 9.77	113.2042	 16.2332
247130665	2	4	 8.12	113.1300	 15.4863
247132284	2	4	10.37	113.1453	 13.5227
247132794	2	4	13.39	113.2169	 12.9104
247132937	2	4	11.09	113.2213	 12.7345
247134285	2	4	 9.79	113.3104	 12.8285
247134330	2	4	 9.62	113.2367	 12.8829
247134609	2	4	 8.32	113.2620	 13.1853
247136536	2	4	 5.73	113.3525	 15.6391
247136566	2	4	11.72	113.2807	 15.6871
247139895	2	4	 5.19	113.4019	 15.8266
247139947	2	4	10.66	113.4127	 15.7601
247160794	2	4	 9.03	113.4309	 14.3774
247161304	2	4	11.69	113.3638	 13.7240
247161590	2	4	11.13	113.4801	 13.4103
247161593	2	4	 7.29	113.4474	 13.4077
247163878	2	4	 8.30	113.5880	 13.2451
247164010	2	4	10.61	113.4991	 13.3899
247165103	2	4	 7.73	113.5815	 14.7530
247166055	2	4	15.43	113.5176	 16.0006
247166231	2	4	12.10	113.5824	 16.2173
247166753	2	4	10.56	113.5642	 16.9603
247169196	2	4	11.34	113.7152	 15.6350
247169862	2	4	12.45	113.6304	 14.7829
247170070	2	4	 9.58	113.6283	 14.5415
247170724	2	4	13.68	113.7227	 13.7419
247171589	2	4	11.44	113.6161	 12.7053
247171741	2	4	11.89	113.7041	 12.5273
247172198	2	4	 8.79	113.6465	 11.9397
247439284	1	4	15.07	 85.5697	 15.6620
247439354	1	4	14.39	 85.4820	 15.6285
247439806	1	4	 8.92	 85.4958	 15.3370
247440592	1	4	 5.06	 85.4795	 14.8338
247462403	1	4	13.57	 85.5516	 13.1077
247463344	1	4	 8.80	 85.5511	 12.4798
247463709	1	4	10.33	 85.5072	 12.2605
247463803	1	4	13.26	 85.5394	 12.2064
247464309	1	4	15.04	 85.6523	 12.0725
247465254	1	4	13.04	 85.6893	 12.7057
247465805	1	4	11.98	 85.6017	 13.0691
247468453	1	4	15.46	 85.6367	 14.7906
247468836	1	4	 8.08	 85.6684	 15.0256
247469525	1	4	10.94	 85.6319	 15.4167
247469924	1	4	12.84	 85.5822	 15.6600
247474435	1	4	14.43	 85.7795	 17.7107
247476557	1	4	 9.06	 85.7555	 16.6255
247476897	1	4	10.84	 85.7511	 16.4371
247477327	1	4	11.55	 85.7193	 16.2211
247480908	1	4	 5.76	 85.7417	 14.1784
247482592	1	4	 8.55	 85.7597	 13.1432
247483610	1	4	15.70	 85.7173	 12.5013
247484110	1	4	11.92	 85.7841	 12.1691
247484799	1	4	11.92	 85.9144	 12.2091
247508930	1	4	 8.44	 85.8976	 14.4672
247511453	1	4	13.53	 85.8301	 15.8333
247513235	1	4	13.34	 85.9138	 16.7796
247513571	1	4	 8.38	 85.8610	 16.9728
247514796	1	4	16.61	 85.8491	 17.6047
247519299	1	4	 8.98	 86.0128	 16.0019
247520517	1	4	10.57	 85.9522	 15.3695
247520691	1	4	11.60	 85.9798	 15.2642
247523561	1	4	13.63	 86.0211	 13.6514
247524352	1	4	14.67	 85.9751	 13.1959
247524503	1	4	15.07	 85.9892	 13.0960
247524640	1	4	13.01	 85.9906	 13.0203
247528300	1	4	14.75	 86.0807	 13.1338
247528610	1	4	11.94	 86.1200	 13.2969
247529469	1	4	 9.38	 86.1413	 13.7962
247530215	1	4	13.22	 86.1441	 14.2147
247552370	1	4	12.90	 86.0974	 15.0315
247556475	1	4	14.04	 86.1875	 17.1650
247563749	1	4	12.34	 86.3166	 14.9446
247564282	1	4	12.82	 86.2066	 14.6269
247584936	1	4	10.00	 86.3145	 13.6378
247585034	1	4	 8.81	 86.2632	 13.5763
247585776	1	4	13.67	 86.2484	 13.1621
247587312	1	4	 8.01	 86.2966	 12.2500
247589847	1	4	10.37	 86.4051	 13.1892
247590750	1	4	 8.62	 86.3214	 13.7085
247592289	1	4	 9.73	 86.3767	 14.5808
247592598	1	4	16.68	 86.3273	 14.7621
247598834	1	4	 8.78	 86.3412	 17.8811
247604559	1	4	17.91	 86.4670	 15.2608
247604671	1	4	14.39	 86.5105	 15.2075
247606661	1	4	17.14	 86.5670	 14.1622
247607166	1	4	11.74	 86.4884	 13.8902
247608558	1	4	10.59	 86.5544	 13.1017
247608771	1	4	12.96	 86.5633	 12.9914
247630937	1	4	 8.84	 86.5024	 12.1122
247631029	1	4	11.81	 86.5203	 12.0242
247636331	1	4	10.28	 86.5774	 14.9464
247637525	1	4	 8.06	 86.6836	 15.5441
247638066	1	4	 6.07	 86.6896	 15.8225
247665786	1	4	17.17	 86.7448	 16.5401
247666235	1	4	12.22	 86.7541	 16.3333
247668029	1	4	 8.53	 86.7833	 15.4634
247668942	1	4	16.46	 86.7500	 15.0304
247669971	1	4	 5.66	 86.8048	 14.4881
247670992	1	4	13.44	 86.7896	 13.9030
247671698	1	4	16.64	 86.7999	 13.4948
247672197	1	4	11.24	 86.7578	 13.2168
247673698	1	4	 5.94	 86.7986	 12.3394
247673817	1	4	12.55	 86.7519	 12.2667
247675468	1	4	 8.70	 86.8551	 12.6481
247677338	1	4	10.05	 86.9366	 13.6786
247677744	1	4	 5.46	 86.9288	 13.8995
247678980	1	4	11.34	 86.9069	 14.5245
247685672	1	4	 5.14	 86.8591	 17.7291
247687184	1	4	12.56	 86.9574	 17.4772
247711567	1	4	10.56	 87.0483	 15.1590
247714888	1	4	16.87	 87.0475	 13.5035
247715628	1	4	12.52	 86.9629	 13.0982
247720272	1	4	17.62	 87.1657	 13.4296
247739267	1	4	13.14	 87.1091	 14.0210
247740706	1	4	12.77	 87.0971	 14.7699
247744207	1	4	15.35	 87.1756	 16.4166
247745459	1	4	 8.04	 87.0978	 16.9678
247750372	1	4	11.70	 87.2939	 16.7290
247755561	1	4	10.21	 87.2403	 14.2690
247757861	1	4	12.34	 87.2946	 13.0741
247757950	1	4	11.97	 87.3050	 13.0263
247759099	1	4	12.26	 87.2671	 12.3978
247759305	1	4	12.63	 87.2719	 12.2795
247759540	1	4	 7.96	 87.3008	 12.1511
247760251	1	4	 8.80	 87.3865	 12.2066
247761026	1	4	 4.98	 87.3871	 12.6512
247762275	1	4	 8.55	 87.3403	 13.3325
247763365	1	4	 8.59	 87.3571	 13.9217
247763471	1	4	 9.43	 87.3240	 13.9746
247788154	1	4	15.40	 87.3514	 16.2729
247792824	1	4	13.28	 87.5050	 17.5811
247792875	1	4	11.70	 87.5004	 17.5564
247795385	1	4	 9.94	 87.5229	 16.4549
247795838	1	4	14.67	 87.5589	 16.2484
247796141	1	4	 9.71	 87.5558	 16.1063
247796864	1	4	 9.57	 87.5154	 15.7526
247823096	1	4	12.83	 87.5330	 12.9798
247827205	1	4	11.31	 87.5642	 13.1796
247829471	1	4	 4.72	 87.6205	 14.3054
247830057	1	4	16.70	 87.6282	 14.5801
247832085	1	4	 8.69	 87.6415	 15.5091
247836540	1	4	12.57	 87.6533	 17.5176
247841381	1	4	 8.10	 87.7240	 16.2562
247866345	1	4	 5.61	 87.7143	 14.0481
247867941	1	4	 9.87	 87.7475	 13.3060
247868305	1	4	10.93	 87.7049	 13.1120
247868968	1	4	13.32	 87.7866	 12.7745
247872273	1	4	 8.90	 87.9274	 12.9268
247872924	1	4	10.32	 87.8093	 13.2571
247873991	1	4	11.79	 87.8177	 13.7734
247877696	1	4	13.55	 87.8483	 15.5511
247877885	1	4	11.05	 87.8753	 15.6344
247879124	1	4	11.12	 87.9120	 16.2275
247899998	1	4	 9.49	 87.9213	 16.8542
247900246	1	4	10.85	 87.8970	 16.9622
247907873	1	4	16.40	 87.9507	 15.4771
247911376	1	4	 8.89	 87.9790	 13.8753
247911883	1	4	17.07	 88.0074	 13.6334
247918422	1	4	 8.09	 88.1256	 13.6942
247919395	1	4	 5.64	 88.0928	 14.1718
247919628	1	4	12.96	 88.1205	 14.2842
247923021	1	4	13.42	 88.1156	 15.8860
247923859	1	4	10.54	 88.0891	 16.2834
247924783	1	4	15.09	 88.1294	 16.7136
247948097	1	4	 8.07	 88.1399	 17.8679
247949930	1	4	11.70	 88.2757	 17.0946
255622527	2	4	11.06	107.0209	 18.7726
255623724	2	4	11.39	106.9422	 19.8943
255624548	2	4	 8.97	106.9108	 20.6801
255625348	2	4	11.42	106.9935	 21.4787
255625823	2	4	10.03	106.9474	 21.9992
255626305	2	4	11.34	107.0022	 22.5572
255626313	2	4	13.31	106.9393	 22.5640
255658427	2	4	17.11	107.1546	 21.1216
255660770	2	4	11.03	107.0555	 18.7771
255662125	2	4	12.41	107.2193	 18.3335
255662826	2	4	 8.69	107.2566	 19.0718
255663050	2	4	 8.44	107.2244	 19.3270
255663492	2	4	18.00	107.1836	 19.8068
255663736	2	4	 8.39	107.2485	 20.0559
255664367	2	4	16.61	107.1914	 20.7472
255665058	2	4	 9.06	107.2599	 21.5369
255665594	2	4	11.61	107.2414	 22.1627
255690524	2	3	17.13	107.4070	 23.6357
255691985	2	4	 9.60	107.4118	 21.9011
255692639	2	4	12.14	107.3438	 21.1755
255733180	2	4	 9.37	107.5282	 19.9391
255734302	2	4	 5.60	107.5267	 21.2441
255735082	2	4	12.60	107.5454	 22.1605
255735112	2	4	12.28	107.5091	 22.1961
255735321	2	4	10.73	107.4683	 22.4395
255736798	2	3	14.14	107.6223	 23.5562
255737905	2	4	13.56	107.6267	 22.1801
255737917	2	4	 9.74	107.6266	 22.1697
255738032	2	4	10.73	107.5482	 22.0135
255739320	2	4	 8.44	107.6568	 20.4393
255739693	2	4	 8.04	107.5807	 19.9998
255739853	2	4	 7.35	107.6411	 19.8030
255740849	2	4	11.78	107.6391	 18.6830
255750004	2	3	10.41	109.7166	 32.0854
255829542	4	4	 7.61	174.1604	 12.1772
255829696	4	4	10.66	174.1414	 13.3451
255829768	4	4	 8.42	174.2385	 14.0130
255829887	4	4	11.40	174.2314	 14.9071
255829929	4	4	 9.79	174.1264	 15.2514
257169860	1	1	11.64	 98.4170	 18.3854
257170249	1	1	 8.40	 98.3831	 18.5796
257174376	1	1	 8.17	 98.4905	 20.6136
257196227	1	1	 7.93	 98.4888	 22.3399
257216118	3	2	 8.48	136.9463	 14.6682
257216183	3	2	10.96	136.9259	 14.4488
257216285	3	2	 5.67	137.0266	 14.0424
257217126	3	2	 4.54	137.1104	 13.2201
257217462	3	2	11.55	137.0946	 14.4005
257217497	3	2	 9.57	137.1137	 14.5236
257217518	3	2	11.55	137.1444	 14.6307
257218050	3	2	 6.67	137.1424	 16.7016
257218055	3	2	12.85	137.0689	 16.7245
257241363	2	3	 8.26	112.0180	 30.3215
257243057	2	3	11.16	112.0403	 33.1147
257319613	3	3	10.70	148.9605	 12.5603
257320604	3	4	11.42	149.0579	 17.5214
257320608	3	4	 8.03	148.9831	 17.5413
257320624	3	4	10.40	149.0363	 17.6436
258670548	3	4	10.41	146.8489	 16.6953
258670558	3	4	11.09	146.8468	 16.6171
258670920	3	4	 9.73	146.9453	 14.8106
258671219	3	3	13.73	146.9077	 13.4156
258671319	3	3	10.86	146.8945	 12.9456
258671508	3	3	11.47	147.0205	 12.0305
258671606	3	3	11.35	147.0517	 12.6109
258671730	3	3	12.79	146.9915	 13.2082
258672439	3	4	 8.51	147.0626	 16.8979
258672700	3	4	11.70	147.1416	 17.6456
258672737	3	4	11.45	147.0978	 17.4701
258673056	3	4	11.22	147.2000	 15.8520
258673102	3	4	10.82	147.2090	 15.6472
258673237	3	4	11.32	147.1745	 14.9189
258673562	3	3	16.96	147.2092	 13.3236
258673658	3	3	10.92	147.1047	 12.8351
258673842	3	3	 7.98	147.2491	 12.0966
258673993	3	3	12.06	147.2472	 12.9319
258674556	3	4	 8.16	147.2314	 15.5660
258682112	3	4	10.30	147.2904	 17.8599
258682157	3	4	12.97	147.3702	 17.8124
258682426	3	4	 8.53	147.4190	 16.3703
258683408	3	3	11.22	147.5525	 12.4284
258683415	3	3	11.10	147.4844	 12.4617
258683926	3	4	12.34	147.5408	 15.0208
258684002	3	4	 8.12	147.5217	 15.5059
258684037	3	4	10.69	147.4719	 15.6636
258684203	3	4	 8.39	147.4912	 16.5599
258729999	3	4	10.26	147.4871	 17.4153
258730095	3	4	11.04	147.5024	 17.6862
261877500	2	4	 8.25	106.1087	 11.6147
261950212	2	4	12.43	106.2201	 11.8519
262442424	2	4	16.24	107.1609	 11.4203
262443524	2	4	16.14	107.3418	 11.7443
262602495	2	4	 8.05	107.8097	 11.2225
262685027	3	2	11.25	132.7517	  6.0910
262685263	3	3	 5.20	148.5278	  4.9455
262686657	3	3	15.79	148.6945	  1.4554
262686764	3	3	 8.60	148.6109	  1.9270
262686822	3	3	12.49	148.6132	  2.1275
262687075	3	3	 7.59	148.5971	  3.3291
262687235	3	3	 8.28	148.6979	  4.0229
262687405	3	3	10.82	148.5936	  4.8527
262687961	3	3	 8.88	148.7287	  4.8612
262688240	3	3	11.33	148.7967	  3.5761
262688468	3	3	 9.55	148.7610	  2.5585
262688706	3	3	10.72	148.8187	  1.5881
262688792	3	3	11.25	148.8243	  1.2258
262712028	3	3	 9.04	148.9289	  1.1874
262712269	3	3	15.29	148.8940	  2.2135
262712435	3	3	 9.45	148.8697	  3.0165
262712617	3	3	 9.62	148.9076	  3.8295
262713216	3	3	11.41	149.0155	  5.6702
262713403	3	3	12.32	149.0323	  4.8517
262713499	3	3	12.63	148.9871	  4.3657
262713845	3	3	 8.42	148.9982	  2.7987
262713927	3	3	10.96	149.0541	  2.4353
262713964	3	3	11.19	148.9832	  2.2582
262713999	3	3	13.69	148.9700	  2.1047
262718639	3	3	11.16	149.1565	  2.9376
262719004	3	3	10.83	149.1894	  4.6914
262719068	3	3	 9.79	149.1817	  5.0141
262719311	3	3	12.75	149.2682	  6.0411
262719749	3	3	 6.26	149.2014	  4.2418
262719848	3	3	11.14	149.2048	  3.8065
262719969	3	3	 7.86	149.2833	  3.3300
262720080	3	3	10.92	149.2607	  2.8577
262722188	3	2	11.44	138.3726	  5.9431
262733163	3	3	10.90	149.2995	  1.5828
262733433	3	3	11.05	149.2198	  0.9689
262734863	3	3	 8.49	149.3601	  2.1070
262735272	3	3	10.58	149.3428	  3.0569
262735424	3	3	 9.36	149.3699	  3.4400
262735814	3	3	 9.26	149.4332	  4.2600
262736216	3	3	 7.91	149.3757	  5.1033
262746281	3	3	 9.74	141.1078	  5.7660
262746580	3	3	10.78	141.1850	  4.4243
262746683	3	3	11.20	141.1106	  4.0415
262746746	3	3	12.84	141.1639	  3.7733
262753627	2	4	12.81	108.0100	 11.5590
262780787	3	3	 9.54	141.3923	  5.1216
262781033	3	3	11.29	141.4021	  4.2415
263338547	1	1	14.05	 95.5178	 12.0861
263521413	3	4	10.72	144.5738	 17.8726
263540687	3	3	 6.17	144.5049	 14.3468
263540945	3	3	11.27	144.5717	 13.0515
263541024	3	3	 5.95	144.5668	 12.7363
263541228	3	3	 8.44	144.7051	 12.0512
263541264	3	3	11.29	144.6880	 12.2631
263541534	3	3	 8.14	144.6640	 13.5781
263542410	3	4	11.18	144.8778	 17.8084
263542773	3	4	10.27	144.9370	 15.9508
263542848	3	4	11.17	144.8839	 15.4969
263543316	3	3	11.40	144.8929	 13.5038
263543495	3	3	11.46	144.9272	 12.5141
263543536	3	3	12.84	144.9589	 12.2861
263543799	3	3	11.33	145.0134	 12.6191
264239035	2	4	 4.83	108.6356	 12.1157
264412426	2	4	11.47	109.0201	 11.2293
264480173	2	4	16.62	109.2609	 11.4271
264599508	2	4	12.88	109.4981	 11.3011
264696007	2	4	 8.05	109.7400	 11.8422
264824268	2	4	 9.44	115.3154	 11.2680
264824408	2	4	 9.43	115.3404	 11.1764
265443081	3	2	10.51	134.5752	  5.7027
265531691	3	2	 8.44	134.6925	  5.4641
265531768	3	2	16.34	134.6371	  5.7250
265747252	1	3	15.37	 86.8412	 35.8779
266475677	3	2	 9.40	138.2806	  8.2368
266475877	3	2	 9.10	138.2886	  9.2690
266475905	3	2	11.12	138.2831	  9.4617
266475993	3	2	11.80	138.2531	  9.8718
269616441	1	4	 8.66	 89.6951	 23.2508
269617027	1	4	 9.01	 89.8103	 22.9847
269624509	1	4	11.35	 89.7298	 19.4692
269625484	1	4	 7.94	 89.7382	 18.9796
269625765	1	4	 5.92	 89.7283	 18.8201
269749005	1	4	 9.36	 89.8417	 19.1926
269750545	1	4	17.27	 89.8291	 19.9382
269750762	1	4	10.66	 89.8358	 20.0354
269841937	1	4	12.22	 90.0262	 20.8726
269843556	1	4	 8.54	 90.0053	 20.0701
269843710	1	4	 8.00	 90.0407	 19.9909
269844220	1	4	11.10	 89.9903	 19.7423
269845286	1	4	 9.00	 90.0484	 19.1927
269973375	2	4	 8.27	114.6071	 11.1435
269973828	2	4	12.11	114.5485	 10.6264
270000315	3	2	11.29	138.5441	  5.6489
270000455	3	2	11.07	138.4544	  5.0091
270000474	3	2	10.96	138.4650	  4.9311
270023807	3	3	10.96	143.6582	  3.7294
270024018	3	3	11.14	143.6673	  4.6668
270024204	3	3	10.73	143.6574	  5.4673
270044725	2	4	 9.18	114.7574	 10.0638
270045863	2	4	 9.48	114.6738	 11.4261
270046250	2	4	 5.80	114.7682	 11.8710
270047798	2	4	 8.35	114.8709	 10.3948
270096501	2	4	 8.31	115.0746	 11.8209
270096549	2	4	11.46	115.0253	 11.7677
270168566	2	4	11.27	115.1070	  9.9703
270411819	3	2	17.58	134.7883	  5.6151
270455231	3	2	10.52	135.0488	  5.4535
270468256	3	2	10.08	135.2006	  5.2436
270468559	3	2	11.56	135.3444	  6.0970
270468682	3	2	 5.15	135.3806	  5.6410
270468717	3	2	 8.16	135.3943	  5.5139
270468766	3	2	10.16	135.4161	  5.3835
270488437	3	2	11.48	135.6373	  5.9604
270510543	3	2	11.27	135.7708	  5.1203
270510839	3	2	 9.26	135.7127	  6.0084
270511006	3	2	10.03	135.8329	  5.6509
270532966	3	2	 8.20	136.0480	  5.7773
270561886	3	2	 8.57	136.2702	  4.9131
270562057	3	2	12.28	136.2024	  5.5023
270562073	3	2	14.33	136.2722	  5.5502
270562436	3	2	11.04	136.3735	  5.5175
270581362	3	2	 3.96	136.4931	  5.0923
270581587	3	2	11.34	136.5174	  5.7769
270581940	3	2	11.31	136.6126	  5.3131
270648838	3	2	10.64	136.7004	  5.4645
270648846	3	2	 8.50	136.7497	  5.4888
270649520	3	2	11.15	136.7838	  4.7034
270678702	3	2	10.26	136.9497	  4.9058
270679102	3	2	16.79	137.0502	  6.0725
270682559	3	2	11.05	137.1839	  4.5877
270683119	3	2	11.26	137.2911	  5.7410
270683332	3	2	 9.86	137.3118	  4.9411
270693127	3	2	 8.76	137.4233	  4.7778
270693260	3	2	 7.46	137.4751	  5.2033
270710395	3	2	 9.79	137.7917	  5.0635
270801140	2	4	16.52	105.0739	 11.9241
270982836	2	1	 8.56	116.1118	 10.8556
271096331	2	1	 5.24	116.5673	 10.7681
271096593	2	1	10.81	116.5332	 10.3569
271096892	2	1	10.28	116.5877	  9.9290
271134719	2	1	11.04	119.1308	  9.5081
271135370	2	1	 8.46	119.1212	 10.6992
271135561	2	1	 5.71	119.1386	 11.0458
271135925	2	1	 9.12	119.0698	 11.7246
271135942	2	1	 7.88	119.1156	 11.7490
271201425	2	1	12.39	119.4005	  9.2875
271205943	2	1	11.28	119.6258	  9.6483
271206378	2	1	10.21	119.5236	 10.3915
271206568	2	1	16.93	119.5367	 10.7293
271206783	2	1	10.98	119.6187	 11.1090
271207053	2	1	 8.38	119.5900	 11.5950
271207085	2	1	 8.73	119.5409	 11.6461
271207314	2	1	14.27	119.6840	 12.0315
271207568	2	1	11.21	119.6638	 11.5211
271207765	2	1	 9.87	119.7584	 11.1141
271266069	2	1	 7.39	119.7127	 10.1299
274141894	2	1	 8.62	116.7504	 10.1156
274143051	2	1	 8.01	116.8203	 11.7589
274205282	2	1	10.30	119.3734	 10.0104
274205396	2	1	10.34	119.3371	  9.8297
275121978	3	3	11.47	142.0871	  5.2206
275122777	3	3	10.91	142.1510	  4.2364
275123264	3	3	11.35	142.1083	  3.7500
275133350	3	3	11.40	142.8039	  4.9337
275133493	3	3	15.22	142.8669	  5.4717
275134133	3	3	11.10	142.9637	  4.0300
275134211	3	3	17.45	143.0218	  3.7257
275135357	3	3	12.43	143.1266	  5.5323
275135893	3	3	 9.01	143.0529	  3.2961
275156650	3	3	10.29	143.1746	  3.1303
275156928	3	3	 7.88	143.2737	  4.1709
275157449	3	3	11.57	143.3006	  5.8908
275157570	3	3	 9.50	143.3426	  5.3934
